model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,technical_status,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,contract_gate_reason,eligibility_gate_reason,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,contract_consistent,ranking_eligible,exclusion_reason,quality_result_id,source_task_quality_decision,algorithm_version,quality_result_contract_version,metric_gate_config,configured_guardrails,missing_guardrails,guardrail_contract_complete,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request_sha256,producer_identity_sha256
resnet50,classification,b119,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,fail,fail,primary:top1_accuracy:decision:fail;primary:top1_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:top5_accuracy:decision:fail;guardrail:top5_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,top1_accuracy,0.76,0.812,-0.052,-0.052,-0.052,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.14699499297421426,,,,,,,,,,,,,,,,,,500,,,,,,7f337a6ef66235d9f45a10920d35d06e91d2bc8264e5d5b065732bc4b378b40d,fail,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,f8818f7905ba23bd9b8efa1ee88f0bd0c13f99f985b40116cbb3601e733e9f04,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,70a0db0e3bd6922df7eb2e901c9eec8df16bffb687c0cce63bc92a682eae774f,
resnet50,classification,b119,hailo10,orin_nx_hailo10_01,hailo10,hailo10,full,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.812,0.812,0.0,-0.012,0.012,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.08104246004950255,,,,,,,,,,,,,,,,,,500,,,,,,cd12ce1c0e879f39affd171a0df1bc3fea36996e68a6a6505907fcfbfdb67ce4,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,31289042a581a1b06d459b70b0692998ebd50ffacdcbd18daad47a78a4dcf90d,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,7670a3a411b8632ae203844aff304f9c8778b23a0913f47eb9b0a9578aabcae3,
resnet50,classification,b001,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:top1_accuracy:decision:fail;primary:top1_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,top1_accuracy,0.8,0.812,-0.012,-0.012,-0.012,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.16685751208569854,,,,,,,,,,,,,,,,,,500,,,,,,acadd0e8b7f9ed94daf25bdd15c66810f9100d57b130f04c8e849a7f2ea4244c,fail,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,242d42734077455da38167d6a61773c270e332c4b05779879bffb4bae03993e6,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,53cd4e3470f5d4d47a6d94e97c751d09102daffcd9a1e363ce083be5cf1b880e,
resnet50,classification,b003,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:top1_accuracy:decision:fail;primary:top1_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,top1_accuracy,0.8,0.812,-0.012,-0.012,-0.012,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.01718855695798993,,,,,,,,,,,,,,,,,,500,,,,,,16894557ce395ef7351db9e78a869ff4b0ace1ed5f9fd075950ef7a134331b9b,fail,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,b4452402cb1501127f300c8d58685a269206bf03c3c0bbb9c8813af83e1074ca,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,ea96ebd05f3acf50796d28b035216c863494f1401b8e78a177071365f5bcb888,
resnet50,classification,b008,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:pass;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.814,0.812,0.002,-0.01,0.014,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.08353509393054992,,,,,,,,,,,,,,,,,,500,,,,,,1650e3619255b1ab8bc932fa313a9301dc95a4a18afd644b6a3350955bf0985e,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,b34b68c3defe486d21f9e93d5983f469dae2f8d7e384a144775cb1d966d88635,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,256436b5afaf46e5fbd068769e96a5af7d675584373ee6d946364713733e6895,
resnet50,classification,b009,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.812,0.812,0.0,-0.012,0.012,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.09995664900634438,,,,,,,,,,,,,,,,,,500,,,,,,b51cc396dd994262a875ba3fd1891aa3a3c74cc631054ad5a65229e999f945a4,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,eaa4668d26efe094191d43b01e0906498e0e9aec2f70760de9359055cfd47604,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,c85cf9a3b95ee9a8e0dfcaeabb199e1d4a722edfaefcd3839eaa1504f69ba070,
resnet50,classification,b020,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.81,0.812,-0.002,-0.014,0.008,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.04315780207980424,,,,,,,,,,,,,,,,,,500,,,,,,8b5b7b52da695c80a032ca47881d8e341ceed6994dd9534d5ad4b6bc330aeecb,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,539a10275ed8d72f6e2f67fdcf5bc07c90dd1bb00aa304ccbddbe467aa899260,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,3c3270172b2e7c7acd525598d1fc847e5467a7e2f489a8b975bf459d6e02b115,
resnet50,classification,b022,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:pass;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.82,0.812,0.008,-0.004,0.022,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.25691231701057404,,,,,,,,,,,,,,,,,,500,,,,,,d408638e4951d79e6b2c5d4d814c74c27a07681d06fc131fb54564d640cc833c,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,258c4a2bf734873cfa99369fc88535d0f400367e08c28b106092e0ea935f2a08,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,a964442986b54131e354870a353da169a2f7eddd0a24cb079b67eb47696880f2,
resnet50,classification,b027,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.804,0.812,-0.008,-0.02,0.004,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.06492352299392223,,,,,,,,,,,,,,,,,,500,,,,,,3899ab936a8d3bbb77c86fafb095e681b5a91dd420a0c5436f3029b310dc5543,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,68dd86f22703c2d0db4f4f4e56ece0f4aaa58b651cb316c4e76c0bac581f4406,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,5a72bdcb2c972dc66142fe0183392fcaf41e5b2f9483b6ca942f7b46f15dbdf4,
resnet50,classification,b042,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:top1_accuracy:decision:fail;primary:top1_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,top1_accuracy,0.8,0.812,-0.012,-0.012,-0.012,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.07980547798797488,,,,,,,,,,,,,,,,,,500,,,,,,264a96945b07c9ab485625f3ec225bdb2bfd49037cf94941194573590714eb25,fail,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,983ae0b6151e6ac29c1dce9bf3cb3415b319f176a7bc62406b4dea53492c227c,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,cf84dff8e92d0046889330d7ce40dca0c3d990f97ee63535a6d230cc985facfb,
resnet50,classification,b052,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:top1_accuracy:decision:fail;primary:top1_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,top1_accuracy,0.8,0.812,-0.012,-0.012,-0.012,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.03463550505694002,,,,,,,,,,,,,,,,,,500,,,,,,3cd6b13e4718ac88c93850310e5ede1f379245a67eae7b5ed65df55525247600,fail,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,0c14e0e856407a337020f61addc323839789746dd6e612ba8c2a78c27cf77fc9,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,ea001f6f7ac038318ab9071a6888377aa1c5f1a3ef66b3b88a83925c8c033d26,
resnet50,classification,b054,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.804,0.812,-0.008,-0.022,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.16536578501109034,,,,,,,,,,,,,,,,,,500,,,,,,71ec51bad2422b48a4a2b915907c0455b1231caacaa3f9852358e9c08975c550,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,6a7d9f80c4f4a51b67df1d3b28cb8a9ec0b3ef33d52d5e71ff668793562cb7d7,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,029c325c80561018dc2cb031273c49fdd5d3506e34ad23847f207a57b0213454,
resnet50,classification,b056,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.806,0.812,-0.006,-0.016,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.22634667297825217,,,,,,,,,,,,,,,,,,500,,,,,,0bac16ed30bb7ce59efed4f73894babc2dc00278bd7db520fe0c09ad0e6bc56c,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,5149421d8893358cdbd20dfc88a3a18cea2c054cb4c588440f01748fe8dbc21a,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,b812d0704fd3edc964cda7bde929e1ccad7099ea6df36181f06e18f0c44d19f6,
resnet50,classification,b068,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.804,0.812,-0.008,-0.022,0.004099999999999909,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.07787006406579167,,,,,,,,,,,,,,,,,,500,,,,,,29b0f1d3ceb3aa3185de9d42d4b8b2b3c37b4f720ab0861020702d0a81090dee,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,32f8abfdb852cacf085d687b38681b89b9e1fdda99b3bb58d2cfaade9489cb30,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,da9a686cdd9bcf77abe19a6df2a167350d016f3c7314fee150d19d76438a0f4e,
resnet50,classification,b074,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.812,0.812,0.0,-0.01409999999999996,0.014,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.17384455597493798,,,,,,,,,,,,,,,,,,500,,,,,,cfe348bbba6d7c2ff464cf58b8fe3fd8ee4dc0e1906b77f8b8d830becd658933,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,fb9c02c9c5fa20318b74f8990945507f97e7746c5e54aefa3898afdeff34d446,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,1905fc3e15db6823cc78ad2839ce9dbdc5e7d88d39883c373faa4bc0591789dd,
resnet50,classification,b078,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.806,0.812,-0.006,-0.02,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.2374238409101963,,,,,,,,,,,,,,,,,,500,,,,,,952ad5c562a537af5042f643b88580628c38c1ef39c88723f2e20575f6a61fb5,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,8148120da11772c6655368f12924d55a4b7ccd889ba946fb3ed8f4074dfece4e,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,aac0d310f9a856740c086fd16018f0217f6aebcfc5a64f582cc7278db77bf244,
resnet50,classification,b091,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.804,0.812,-0.008,-0.022,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.23816395306494087,,,,,,,,,,,,,,,,,,500,,,,,,fa0be42c69e1269d5de48e2a96ff7d3034409887991a8dd10b6eebfb3f67add8,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,78a0efcc0b235916c781e9c24799380de60948e0a6574354d1fbcc2e9be55a08,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,c7c0039ee41b8990ee072a8850aa1df6f54d210df2cef9ddcb0bb829c4a1ecbf,
resnet50,classification,b095,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:inconclusive,,,top1_accuracy,0.81,0.812,-0.002,-0.016,0.012,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.02611483004875481,,,,,,,,,,,,,,,,,,500,,,,,,fab5af8f7d83aaf8d2da7141e5f8692348ba363e8da25ecee77a07eace5f7905,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,89931ca76bff896dca353ee72fb6117975a60e7a647d636bfd04f8584aa22275,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,ddd217a3031042e3708ca08f44e4aa38484f8d938704cbbf3a100a67c0ef473d,
resnet50,classification,b107,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.814,0.812,0.002,-0.01,0.014,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.21948744100518525,,,,,,,,,,,,,,,,,,500,,,,,,8a4ddde0c1e7635780ef42c7e81d1c2d22fbdd8ad8c25d360d8b3c27174984e7,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,68e4984769f23bfb43c8a02873eb95cfe41be7fc88c783e1642788d77e0b670e,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,fac6a4521af6d17de24bad15c1944d757417da152a2874eeb56721d8ca50f55f,
resnet50,classification,b112,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,,,top1_accuracy,0.814,0.812,0.002,-0.012,0.016,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.0929184480337426,,,,,,,,,,,,,,,,,,500,,,,,,ef7eb6bf9d2c38860d14400905065193fb06d7d32e8084e260f1b888eb89fbc7,inconclusive,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,b38f26fcfcde2f290c928c1a83556e68906462687e3d0b5d3a3f92ddf7131575,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,c58b85c2db185700cfe10644dd40d5bbb3efe4f8856e7052094cc412a66b1e11,
