endpoint_id,model_id,case_id,setup_id,backend,direction,precision,endpoint_contract_hash,planned,materialized,measurement_payload_present,measured,valid_measurement,terminal,terminal_failure,lifecycle_status,terminal_reason,terminal_reason_scope,measurement_evidence_status,technical_measurement_valid,eligible_for_technical_observation,runner_returncode,causal_backend,causal_hw_arch,builder_backend,plan_evidence,materialization_evidence_count,measurement_evidence_count,valid_measurement_evidence_count,terminal_evidence_count
generic:yolov7_paper:ort_tensorrt:b262,yolov7_paper,b262,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b262"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b262"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b270,yolov7_paper,b270,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b270"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b270"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b307,yolov7_paper,b307,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b307"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b307"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b044,yolov7_paper,b044,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b044"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b044"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:full,yolov7_paper,full,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""case_id"":""full"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:full"",""endpoint_scope"":""generic_full_baseline"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",0,1,1,0
generic:yolov7_paper:hailo8:full,yolov7_paper,full,,hailo8,hailo8,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8"",""case_id"":""full"",""direction"":""hailo8"",""endpoint_id"":""generic:yolov7_paper:hailo8:full"",""endpoint_scope"":""generic_full_baseline"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8""}",0,1,1,0
generic:yolov7_paper:hailo8_to_trt:b306,yolov7_paper,b306,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,False,True,True,measured_with_terminal_failure,case_runner_nonzero_rc:-11,case_runtime_process,payload_present_but_terminal_process_failure,False,False,-11,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b306"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b306"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,0,1
generic:yolov7_paper:hailo8_to_trt:b001,yolov7_paper,b001,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b001"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b001"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b092,yolov7_paper,b092,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b092"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b092"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b002,yolov7_paper,b002,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b002"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b002"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b186,yolov7_paper,b186,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b186"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b186"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b013,yolov7_paper,b013,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,False,True,True,measured_with_terminal_failure,case_runner_nonzero_rc:-11,case_runtime_process,payload_present_but_terminal_process_failure,False,False,-11,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b013"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b013"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,0,1
generic:yolov7_paper:hailo8_to_trt:b031,yolov7_paper,b031,,hailo8_to_trt,hailo8_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b031"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b031"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",0,0,0,1
generic:yolov7_paper:hailo8_to_trt:b049,yolov7_paper,b049,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b049"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b049"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b065,yolov7_paper,b065,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b065"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b065"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b088,yolov7_paper,b088,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b088"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b088"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b114,yolov7_paper,b114,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b114"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b114"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b134,yolov7_paper,b134,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b134"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b134"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b155,yolov7_paper,b155,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b155"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b155"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b165,yolov7_paper,b165,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b165"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b165"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b189,yolov7_paper,b189,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b189"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b189"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b222,yolov7_paper,b222,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b222"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b222"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b228,yolov7_paper,b228,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b228"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b228"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b262,yolov7_paper,b262,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b262"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b262"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b270,yolov7_paper,b270,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b270"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b270"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b307,yolov7_paper,b307,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b307"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b307"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo8_to_trt:b044,yolov7_paper,b044,,hailo8_to_trt,hailo8_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo8_to_trt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b044"",""direction"":""hailo8_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo8_to_trt:b044"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo8_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10:full,yolov7_paper,full,,hailo10,hailo10,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10"",""case_id"":""full"",""direction"":""hailo10"",""endpoint_id"":""generic:yolov7_paper:hailo10:full"",""endpoint_scope"":""generic_full_baseline"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10""}",0,1,1,0
generic:yolov7_paper:hailo10_to_trt:b306,yolov7_paper,b306,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b306"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b306"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b001,yolov7_paper,b001,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b001"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b001"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b092,yolov7_paper,b092,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b092"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b092"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b002,yolov7_paper,b002,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b002"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b002"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b186,yolov7_paper,b186,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b186"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b186"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b013,yolov7_paper,b013,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b013"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b013"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b031,yolov7_paper,b031,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b031"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b031"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolov7_paper:hailo10_to_trt:b049,yolov7_paper,b049,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b049"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b049"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b065,yolov7_paper,b065,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b065"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b065"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b088,yolov7_paper,b088,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b088"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b088"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b114,yolov7_paper,b114,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b114"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b114"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b134,yolov7_paper,b134,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b134"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b134"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b155,yolov7_paper,b155,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b155"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b155"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b165,yolov7_paper,b165,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b165"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b165"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b189,yolov7_paper,b189,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b189"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b189"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b222,yolov7_paper,b222,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b222"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b222"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b228,yolov7_paper,b228,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b228"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b228"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b262,yolov7_paper,b262,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b262"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b262"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b270,yolov7_paper,b270,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b270"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b270"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b307,yolov7_paper,b307,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b307"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b307"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:hailo10_to_trt:b044,yolov7_paper,b044,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b044"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolov7_paper:hailo10_to_trt:b044"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_full:full,yolov7_paper,full,,deepx_m1,deepx_m1,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1"",""case_id"":""full"",""direction"":""deepx_m1"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_full:full"",""endpoint_scope"":""generic_full_baseline"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_full""}",0,1,1,0
