model_id,case_id,run_id,backend,variant,presence,representation_count,primary_setup_id,mirror_setup_id,primary_source_path,mirror_source_path,primary_row_sha256,mirror_row_sha256,mirror_copy_manifest
mobilenet_v3_large,b045,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b045/results_hailo10_to_trt/validation_report.json,c3bc1c9adf354f7da08e6e234ace07f73348d30b14b6658eef3d27a78ca8134e,49cf51fc4c3f0153daffce66f2c561b41f82f0e5f6e591994d89ee331faf4555,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
mobilenet_v3_large,b045,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b045/results_hailo8_to_trt/validation_report.json,459e1aa595e07c4591387cdb2b04767d721fb6aec875dce73b1f0b02b6ab9b80,536c7594d7fd1e3344336049c30b12d766810875f0290a1cb1ba4a4447075cf1,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
mobilenet_v3_large,b045,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b045/results_ort_tensorrt/validation_report.json,ccc0385052a68bd26b6bd56742346740dc0482f221f2e474eb8a333b77f1e0a7,1e55758e8544583942ba62e0b910a70e2c3443466acff04c2eb23a02795d272c,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b057,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b057/results_deepx_m1_to_tensorrt/validation_report.json,b5b503e406d77b47d5dadf0d906ecabaacf0ca3ce77c170fd23d67bd323dcc3e,4fd1e453d1ad8cd153fe027bdfea222c8126fd72393f2d6fc9f86ea12e01015a,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b057,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b057/results_hailo10_to_trt/validation_report.json,f95a76c81c8d9563058a6bf34565ee43d23d7da1479ef71c218e7fc16c53348b,42093ae99af8da749a1c533ed34a1d88867b6b7beccbed214f6d847420702b45,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
mobilenet_v3_large,b057,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b057/results_hailo8_to_trt/validation_report.json,7f7540b4438497689b88dbb2b448e2ca857266968b82957100a14ad2cc1ae064,0322c4c3a1927df59ac7ba1e86fc55865ce1ead4193abc17447a6970d9b64e19,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
mobilenet_v3_large,b057,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b057/results_ort_tensorrt/validation_report.json,97f638618f2d78928931e0a63d5d705ec11277731dec588923e626e012ceb742,57ed2aa381e28743d7dda0d45f4fb46cbae828921fc3a4dc6131dfae4eec5cde,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b060,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b060/results_deepx_m1_to_tensorrt/validation_report.json,a97e1b9e55778c302961060e05bca5c4f1cf863dd468aeb6bcb00317aaabf213,95cb3f64c0b263410c9497d4efba038775a3b801ce63d4c76582b226467b5606,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b060,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b060/results_hailo10_to_trt/validation_report.json,94cf13b88b4fc37e579e2717cbf242153272d3786e2b6ac58f9193fae0e939bf,c4810590ab42913f10b8cf25fcf95175b6d37efeb18c2a58c1f29fb66bf35040,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
mobilenet_v3_large,b060,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b060/results_hailo8_to_trt/validation_report.json,776bb3eec406e35f1ce8766c78145aae8807ab21567bc269067ebdac8df7b71d,1eae72eafa2c1713ec27f2ea116913a735e1c19e776b3fdd57c4ae13dbd6a06b,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
mobilenet_v3_large,b060,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b060/results_ort_tensorrt/validation_report.json,8b89f041d4ad899772c9aa799d72d67c2bc988d836ad7b8995dc86a16668338d,1b161d48d44f9fa30d827560b77d3e06048e4f2f1b2e53c7fcf9537b5a241f50,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b074,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b074/results_deepx_m1_to_tensorrt/validation_report.json,99d640e2fbcbcdab984a7907715c2533d69cd5b1cc96467f0dd719fd2ea81e88,ab1e9912635c2edd2889480db17c1f1a60a582666d31e6d1b4cc885493c7d5a4,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b074,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b074/results_hailo10_to_trt/validation_report.json,b2afdb10062d023452c066cf068fe69f4d1a0b06ba5838c4c4cb361f14f077f6,728fb82c2aa8f4cff7f343ca99a57f476575de23b9fc60c4943c29d1bb261db0,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
mobilenet_v3_large,b074,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b074/results_hailo8_to_trt/validation_report.json,6230ef5736f35823de967376cb147fa6683fa1f7984ea5022e491cebad88c713,518218bf0202b78e02e805f8ffaaf3addf60aad9478b1050ee994a54ec510f00,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
mobilenet_v3_large,b074,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b074/results_ort_tensorrt/validation_report.json,38ad344582a801cc93ba48180905f055bd72f91a1ef44b5a252ba68308785225,a2ef89860ade6f1ac27b8235e5d944d99bade8f49616285dedf6b064c1797242,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b077,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b077/results_deepx_m1_to_tensorrt/validation_report.json,e6f5190a1ba0e1b5b28f95451f12bd9818d29013ed06e00e3fd84f5cb38a7646,77036e4657ce6fe2a8dcd5813c50ea86f714965a9ca7b928bd140b0d338d34d4,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b077,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b077/results_hailo10_to_trt/validation_report.json,5705c0a349d484b2a3719044c26a66aeea916525878cbba8796d65067999695a,41e78b97ab8c29f63afe38af4c46bec92587b119b2f42629c9a676cf31a3bb34,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
mobilenet_v3_large,b077,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b077/results_hailo8_to_trt/validation_report.json,725f21bb39062c22f9ed99d683881c7fe10fdce53a7591883d01326f245c4338,5b100e5772cf0f34c1f4d4c957fded123cc8740b551c83fecf3321e315348148,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
mobilenet_v3_large,b077,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b077/results_ort_tensorrt/validation_report.json,e724c2522f46184518b1cdb2384014b97803e1d2d63bcb8b62bd0fce6594f023,b83b4733863e88f5cd892bd5fb27d891e8f478417143594666466e16473b7e81,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b081,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b081/results_deepx_m1_to_tensorrt/validation_report.json,a5426948a84dfe8e0d4a936556021812565cc178cfc13830dee8fb0956abd23a,6df8c75389889e1a7b135ae29873cf58765131886fbc3dffed39d219ef1bb77b,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
mobilenet_v3_large,b081,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b081/results_hailo10_to_trt/validation_report.json,45948e99ec989ee91e441ee72074c84461bcb3388833e4a3a5dbda3f9336911d,406ae75b96a63715fd2c9b98459ac5c6f2c30525098c340bfaf919afd55bbaa7,models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
